order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
606059,238946,Adam Jones,381156,Notebook,Office Products,Wallet,729,918.43,2023-12-10 15:27,Germany,Stuttgart,www.ebay.in,07884128,N,Invalid CVV.
627234,515079,Ricardo Dennis,445031,Dress,Clothing,Wallet,628,365.25,2024-06-28 23:05,UK,Manchester,www.tatacliq.com,3d13cc27,Y,
512123,923466,Joel Austin,110954,Paperback,Books,Wallet,372,517.6,2024-01-10 22:05,USA,Houston,www.flipkart.com,5c7e2ba0,N,Invalid CVV.
174631,436382,Dana Collins,88223,Mechanical Pencil,pencil,InternetBanking,967,351.06,2023-10-14 08:03,India,Mumbai,www.tatacliq.com,1f38f78b,Y,
647037,805281,Todd Kennedy,65323,Lipstick,Beauty & Personal Care,Cards,886,710.51,2024-08-06 14:19,USA,Boston,www.amazon.com,f2f2d28c,N,Invalid CVV.
135689,631720,Cynthia Rodgers,255411,Foundation,Beauty & Personal Care,Cards,750,996.47,2024-09-06 13:36,USA,Boston,www.flipkart.com,5c115352,Y,
330228,981354,Peter Smith MD,917886,Mechanical Pencil,pencil,Cards,220,900.95,2024-05-21 23:55,India,Kolkata,www.snapdeal.com,cd73c9bf,Y,
652936,407066,Mrs. Brittney Lawrence DVM,191541,Action Figure,Toys & Games,Cards,790,461.11,2023-11-29 06:08,USA,New York,www.ebay.in,c4c9553d,Y,
242164,272796,Catherine Downs,162284,Brake Pads,Automotive,Wallet,232,528.57,2023-10-23 22:15,UK,Oxford,www.flipkart.com,c3aad7d8,N,Invalid CVV.
149619,383606,Tyler Robbins,789512,Tablet,Electronics,Cards,695,240.86,2024-03-01 12:02,India,Delhi,www.amazon.com,0edd5b5a,Y,
85980,978135,Jaclyn Turner,709642,Graphite Pencil,pencil,InternetBanking,820,162.81,2023-12-29 17:44,India,Bengaluru,www.amazon.com,21459b77,N,Invalid CVV.
775933,14222,Sarah Dennis,775086,Paperback,Books,UPI,661,947.8,2023-12-15 15:27,UK,Birmingham,www.ebay.in,174bb3f4,Y,
317329,905660,Jennifer Flores,610386,Headlights,Automotive,InternetBanking,441,898.16,2024-06-22 10:11,India,Bengaluru,www.tatacliq.com,b2f1ef80,N,Invalid CVV.
85773,543469,John Turner,887057,Brake Pads,Automotive,InternetBanking,860,707.34,2024-03-18 06:55,USA,Los Angeles,www.snapdeal.com,a1313426,Y,
21774,960374,Jessica Hamilton,232658,Yoga Mat,Sports & Outdoors,InternetBanking,702,305.57,2024-05-16 02:58,USA,New York,www.amazon.com,bed7b00f,Y,
61072,781882,Sara Myers,184521,Gel Pen,pen,InternetBanking,944,835.29,2024-08-22 22:26,USA,Boston,www.tatacliq.com,9718586b,N,Invalid CVV.
799666,891274,Madison Campbell,774807,Mobile,Electronics,Cards,688,812.47,2024-01-21 10:26,USA,Los Angeles,www.amazon.com,e667f1e0,Y,
12976,216258,Luis Porter,142534,Brake Pads,Automotive,UPI,513,236.24,2024-03-21 15:06,UK,Birmingham,www.ebay.in,b3f70e76,N,Invalid CVV.
260282,673129,Gary Rosario,829976,Face Wash,Health & Personal Care,UPI,207,17.23,2024-07-28 20:26,USA,Los Angeles,www.snapdeal.com,34656bc7,Y,
577554,357769,Melissa Hill,837242,Furniture,Home & Kitchen,InternetBanking,597,350.49,2024-01-10 06:04,UK,Leeds,www.tatacliq.com,813e71f8,Y,
725372,738941,Dominic Cross,715074,Tennis Racket,Sports & Outdoors,UPI,201,7.91,2023-11-25 14:15,USA,Los Angeles,www.snapdeal.com,86728c55,N,Invalid CVV.
708016,252470,Latoya Jackson,895788,Tennis Racket,Sports & Outdoors,InternetBanking,859,661.01,2024-05-27 04:30,USA,Los Angeles,www.snapdeal.com,28b1cca4,Y,
112446,652297,Alexander Martinez,279630,Tennis Racket,Sports & Outdoors,Cards,906,747.84,2024-09-14 04:09,Germany,Berlin,www.ebay.in,52263f83,N,Invalid CVV.
8060,928748,Jeremy Harvey,446182,Mechanical Pencil,pencil,Cards,874,714.86,2023-12-31 07:57,Germany,Munich,www.snapdeal.com,7e44f5b2,N,Invalid CVV.
228699,476810,Paul Rivera,337416,Laptop,Electronics,Wallet,290,948.34,2023-12-01 21:03,UK,Leeds,www.ebay.in,d37adc30,N,Invalid CVV.
799479,827215,Margaret Rose,108354,Ball Pen,pen,UPI,225,789.35,2023-10-06 16:42,USA,Los Angeles,www.tatacliq.com,fae4a6d2,N,Invalid CVV.
551504,596557,James Dominguez,866416,Puzzle,Toys & Games,Cards,189,620.58,2023-11-26 06:42,UK,Leeds,www.amazon.com,95efe4c1,N,Invalid CVV.
82400,819789,John Walker,825499,Hair Dryer,Beauty & Personal Care,Cards,181,471.11,2024-07-06 02:02,India,Mumbai,www.tatacliq.com,0bcad7f8,Y,
864378,363196,Chloe Johnson,957292,Mechanical Pencil,pencil,InternetBanking,749,848.04,2024-08-03 20:06,USA,Chicago,www.ebay.in,168b2245,Y,
592351,901746,Mrs. Kimberly Fisher MD,600860,Pants,Clothing,InternetBanking,558,430.03,2024-05-08 01:47,USA,New York,www.tatacliq.com,86277057,Y,
415497,977526,Nicole Webb,424347,Cookware,Home & Kitchen,Wallet,898,177.48,2024-04-25 10:29,UK,Birmingham,www.tatacliq.com,2b55695e,N,Invalid CVV.
347935,913424,Christian Salinas,500352,Tennis Racket,Sports & Outdoors,Cards,176,563.62,2024-08-07 20:43,USA,Los Angeles,www.tatacliq.com,2428296f,N,Invalid CVV.
977590,973915,John Thomas,976354,Pen,Office Products,UPI,349,9.87,2023-10-06 17:42,Germany,Berlin,www.snapdeal.com,dc8ea0cd,N,Invalid CVV.
771134,756229,Linda Lucas,719618,Puzzle,Toys & Games,UPI,308,182.61,2024-06-04 18:47,USA,Los Angeles,www.flipkart.com,6bac5d52,N,Invalid CVV.
518813,348409,Amanda Gallagher,730661,Action Figure,Toys & Games,InternetBanking,11,127.41,2024-04-19 23:09,USA,Houston,www.ebay.in,1d3b960e,N,Invalid CVV.
495853,470195,Jason Hill,882888,Gel Pen,pen,Wallet,151,12.1,2023-12-26 12:17,India,Delhi,www.flipkart.com,48ad9231,Y,
500400,514865,Gerald Villarreal,73054,Paperback,Books,UPI,337,590.86,2024-03-27 08:05,Germany,Frankfurt,www.ebay.in,93dfb77a,N,Invalid CVV.
717367,86239,Abigail Stephenson,715898,Printer,Office Products,InternetBanking,341,679.57,2024-07-19 09:43,UK,Manchester,www.amazon.com,8620927f,N,Invalid CVV.
512355,369981,Adrian Murphy,952408,Action Figure,Toys & Games,Wallet,433,336.73,2024-02-09 21:22,Germany,Frankfurt,www.amazon.com,5a8739c2,Y,
674078,40126,Kyle Lester,839119,Brake Pads,Automotive,Wallet,400,901.71,2023-11-16 21:39,India,Mumbai,www.snapdeal.com,4bad555b,N,Invalid CVV.
368732,317558,William Miles,145909,T-shirt,Clothing,Wallet,480,824.56,2024-09-01 19:04,UK,Birmingham,www.flipkart.com,efe85c9f,Y,
840018,589185,Audrey Brown,637141,Pen,Office Products,InternetBanking,93,657.4,2024-01-04 04:08,India,Mumbai,www.amazon.com,1dd47e6c,N,Invalid CVV.
173948,891095,Ricardo Fletcher,348363,Car Tire,Automotive,Cards,251,258.82,2024-05-08 08:24,USA,New York,www.snapdeal.com,a179fbd6,N,Invalid CVV.
34120,883584,Craig Cortez,797046,Action Figure,Toys & Games,Wallet,12,340.51,2024-02-15 07:48,UK,Oxford,www.flipkart.com,4b88d7ad,Y,
360452,65988,Kenneth Kim,442376,Vitamins,Health & Personal Care,Wallet,656,861.67,2023-12-09 09:02,USA,Houston,www.snapdeal.com,3212906f,N,Invalid CVV.
155296,94493,Jessica Bray,216861,Foundation,Beauty & Personal Care,Cards,62,970.8,2024-09-10 07:22,UK,Manchester,www.amazon.com,f64ffe6b,N,Invalid CVV.
125912,457760,Donald Lee,346200,Cookware,Home & Kitchen,Wallet,978,585.71,2024-04-07 20:33,Germany,Hamburg,www.flipkart.com,072111cf,Y,
634594,429845,Dominique Hanson,106310,Board Game,Toys & Games,InternetBanking,515,915.39,2024-07-07 09:44,UK,Oxford,www.tatacliq.com,5692e283,N,Invalid CVV.
63198,619699,Steven Gomez MD,719105,Tennis Racket,Sports & Outdoors,InternetBanking,495,165.61,2024-07-02 11:41,UK,London,www.tatacliq.com,dafeb38a,Y,
846944,533555,Paul Ferguson,630210,T-shirt,Clothing,Cards,359,472.33,2024-06-01 03:48,USA,Los Angeles,www.amazon.com,8b85878f,Y,
141892,891533,Michael Torres,781815,Brake Pads,Automotive,Cards,125,422.58,2023-11-30 06:05,Germany,Frankfurt,www.snapdeal.com,6e47ee18,N,Invalid CVV.
610710,405085,Danielle Yang,667959,Lipstick,Beauty & Personal Care,UPI,615,177.26,2024-05-05 00:40,India,Chennai,www.tatacliq.com,5226a7ca,Y,
932190,748131,Benjamin Stein,247976,Football,Sports & Outdoors,Cards,112,638.1,2024-05-07 12:32,Germany,Frankfurt,www.amazon.com,3dfa04d3,N,Invalid CVV.
594755,21696,Gail Webb,459814,Furniture,Home & Kitchen,Wallet,352,524.09,2024-03-01 04:07,USA,Boston,www.snapdeal.com,466f5bf5,N,Invalid CVV.
386964,489217,William Vargas,964142,Tennis Racket,Sports & Outdoors,Cards,645,70.94,2024-09-21 10:38,Germany,Munich,www.amazon.com,fec926a2,N,Invalid CVV.
29640,318695,Courtney Hanson,861875,Pants,Clothing,Wallet,278,612.13,2023-10-16 18:55,UK,Manchester,www.amazon.com,ce9c35da,N,Invalid CVV.
880393,267635,Zachary Lopez,10067,Puzzle,Toys & Games,Cards,168,471.62,2023-12-16 05:04,Germany,Berlin,www.ebay.in,18568e2e,N,Invalid CVV.
716897,28195,Michelle Baker,665580,E-book,Books,InternetBanking,159,703.45,2024-09-13 11:42,UK,London,www.ebay.in,1e6d5498,Y,
501501,597885,Amanda Woods,130261,Action Figure,Toys & Games,InternetBanking,671,957.71,2024-03-15 15:01,Germany,Munich,www.flipkart.com,8c2d98d2,N,Invalid CVV.
585058,573952,Bobby Schroeder,492578,Gel Pen,pen,Wallet,735,862.46,2024-03-03 19:04,Germany,Munich,www.ebay.in,e933735f,Y,
287499,335702,Jessica Ray,344152,Gel Pen,pen,UPI,243,733.21,2024-05-30 11:39,India,Delhi,www.flipkart.com,ec5ec5a1,Y,
327420,748320,John Jones,983894,Car Tire,Automotive,UPI,977,992.56,2023-10-09 04:33,UK,Manchester,www.amazon.com,6aa59547,N,Invalid CVV.
822326,440930,Lisa Reilly,741515,Shampoo,Health & Personal Care,InternetBanking,794,343.28,2024-06-10 05:21,USA,Houston,www.flipkart.com,73ea9e72,Y,
839076,264987,Jennifer Smith,523149,Cookware,Home & Kitchen,UPI,106,31.63,2023-10-28 06:00,USA,Houston,www.tatacliq.com,663944f3,Y,
88136,566317,Colleen Fowler,466948,Board Game,Toys & Games,InternetBanking,530,178.27,2024-06-26 23:20,India,Delhi,www.flipkart.com,4af134c8,Y,
745386,67587,Andrea Wilson,71356,Hair Dryer,Beauty & Personal Care,UPI,410,991.82,2024-06-18 08:03,India,Bengaluru,www.tatacliq.com,caf76d34,Y,
302291,218649,Kristin Hughes,828850,Ball Pen,pen,Cards,960,320.66,2023-10-11 13:11,UK,Manchester,www.ebay.in,869b8a24,N,Invalid CVV.
101789,297027,Terry Martin,703772,Puzzle,Toys & Games,UPI,26,49.8,2024-07-13 16:32,UK,Manchester,www.tatacliq.com,9881e0fc,Y,
356690,971014,Dawn Silva,218060,Gel Pen,pen,Cards,937,103.87,2024-08-30 18:08,UK,Oxford,www.tatacliq.com,5fef0b5d,Y,
351578,391500,Nicole Rose,926586,Vitamins,Health & Personal Care,Cards,624,196.62,2023-10-15 16:18,USA,New York,www.amazon.com,4e0f9ccf,Y,
892803,375286,Nicholas Stevens,156792,Yoga Mat,Sports & Outdoors,Cards,316,685.3,2023-11-24 14:34,India,Kolkata,www.snapdeal.com,8670fdfc,N,Invalid CVV.
42881,792093,Jared Johnson,532827,Gel Pen,pen,Wallet,479,190.09,2023-12-03 04:49,UK,Birmingham,www.snapdeal.com,a92ab677,Y,
923519,483935,Sean Gomez,310463,Ball Pen,pen,Cards,735,793.78,2024-01-18 18:13,UK,Birmingham,www.ebay.in,07edfe8f,Y,
579759,521873,Sara Woodard,758972,Mechanical Pencil,pencil,InternetBanking,587,705.97,2024-06-17 19:29,UK,Manchester,www.snapdeal.com,affc2fb9,Y,
524197,972184,Christopher Hicks,93726,Ball Pen,pen,UPI,829,816.98,2023-12-01 04:13,Germany,Hamburg,www.snapdeal.com,24d45b7e,Y,
131557,608642,Jocelyn Brown,965419,Gel Pen,pen,UPI,677,995.81,2024-08-05 04:03,UK,Birmingham,www.tatacliq.com,da4ff503,N,Invalid CVV.
689829,560054,Sara Valencia,836155,Car Tire,Automotive,UPI,223,704.71,2024-03-18 17:56,UK,Oxford,www.tatacliq.com,d697c9bf,N,Invalid CVV.
130485,586535,Shari Brown,354444,Printer,Office Products,Wallet,159,126.47,2024-07-23 00:04,India,Bengaluru,www.snapdeal.com,b97a5477,Y,
205799,362297,Alyssa Clark,831062,Graphite Pencil,pencil,Cards,308,825.92,2024-03-02 04:28,Germany,Munich,www.tatacliq.com,6d09d61c,Y,
410815,497292,Michele White,405409,Tennis Racket,Sports & Outdoors,Wallet,105,122.25,2024-09-05 00:39,Germany,Munich,www.amazon.com,eda26593,Y,
270372,334032,Lauren Baird,453495,Brake Pads,Automotive,Wallet,679,423.2,2024-03-25 11:16,Germany,Stuttgart,www.tatacliq.com,1250c9b3,N,Invalid CVV.
266399,535585,Paul Perez,196662,Puzzle,Toys & Games,Cards,734,625.08,2023-11-14 18:50,India,Chennai,www.ebay.in,8139accb,Y,
582383,81798,Matthew Pope,814055,T-shirt,Clothing,Wallet,952,191.84,2024-07-20 13:10,USA,Houston,www.tatacliq.com,f470d8c9,N,Invalid CVV.
163671,747696,David Rhodes,194249,Car Tire,Automotive,Wallet,320,649.61,2023-12-03 17:18,USA,Boston,www.amazon.com,68a18896,N,Invalid CVV.
924000,23294,Joe Thomas,419393,Pen,Office Products,Wallet,433,684.68,2023-12-02 12:23,India,Kolkata,www.flipkart.com,845cdc76,N,Invalid CVV.
801774,532554,Lisa French,530909,Furniture,Home & Kitchen,Cards,121,642.62,2023-11-05 23:41,UK,London,www.ebay.in,3ee58d22,Y,
802344,743540,Richard Lewis,183649,Yoga Mat,Sports & Outdoors,Wallet,188,90.63,2024-03-23 12:08,Germany,Frankfurt,www.ebay.in,f936958a,Y,
511181,517966,Stefanie Wilson,414496,Mobile,Electronics,UPI,422,211.53,2024-09-29 22:40,India,Kolkata,www.snapdeal.com,d859f699,Y,
88326,86000,Karen Vasquez,795366,Ball Pen,pen,InternetBanking,968,473.53,2023-10-16 01:22,Germany,Stuttgart,www.amazon.com,17f83878,N,Invalid CVV.
393769,508797,Virginia Smith,876208,Dress,Clothing,Cards,660,994.84,2024-06-28 20:14,UK,Leeds,www.ebay.in,841348c0,Y,
722314,666346,Rita May,340731,Tennis Racket,Sports & Outdoors,Cards,885,840.97,2023-10-24 02:01,Germany,Frankfurt,www.flipkart.com,3892c727,Y,
160685,321952,Dr. Victoria Sanchez,528992,Graphite Pencil,pencil,InternetBanking,749,299.14,2024-08-01 03:38,Germany,Frankfurt,www.snapdeal.com,31f6f104,N,Invalid CVV.
475692,889834,Teresa Stark,897998,Graphite Pencil,pencil,InternetBanking,11657,21169.93,2024-04-02 13:35,UK,Leeds,www.tatacliq.com,e2b4d277,N,Invalid CVV.
165667,613709,Justin Henry,932236,Camera,Electronics,InternetBanking,909,620.84,2024-08-08 18:29,India,Mumbai,www.tatacliq.com,feb6d609,Y,
438230,635208,Jonathan Patterson,717590,Face Wash,Health & Personal Care,InternetBanking,714,531.92,2023-11-11 22:43,UK,London,www.snapdeal.com,eb7fa1a4,Y,
498914,866131,Bradley Andrews,633599,Lipstick,Beauty & Personal Care,Wallet,130,544.53,2024-01-06 02:19,India,Chennai,www.snapdeal.com,87ec34d9,Y,
585575,701706,Candace Wood,262139,Tablet,Electronics,InternetBanking,811,260.45,2024-02-11 00:41,USA,Boston,www.tatacliq.com,fd3935b9,Y,
540263,16070,Timothy Hernandez,416610,Pants,Clothing,Wallet,992,816.66,2024-05-23 10:37,Germany,Hamburg,www.snapdeal.com,054c917e,N,Invalid CVV.
672493,759385,Sherri Spencer,677253,Decor,Home & Kitchen,Wallet,99,114.97,2024-06-25 19:07,USA,Boston,www.tatacliq.com,ea74d0a7,N,Invalid CVV.
402438,83043,Chris Figueroa,960366,Hair Dryer,Beauty & Personal Care,Wallet,335,918.72,2024-04-21 05:32,India,Delhi,www.flipkart.com,92b32e5a,N,Invalid CVV.
151777,268447,Juan Soto,61671,Printer,Office Products,Wallet,358,789.52,2024-09-28 21:03,UK,Leeds,www.snapdeal.com,a1463811,Y,
703790,258116,Julie Pope,246015,Hardcover,Books,Wallet,717,258.85,2024-03-13 21:44,Germany,Munich,www.flipkart.com,4047cd32,N,Invalid CVV.
432959,578813,Melinda White MD,353324,Car Tire,Automotive,InternetBanking,330,963.07,2024-06-29 08:39,India,Chennai,www.tatacliq.com,5d1157a8,N,Invalid CVV.
736908,368338,Joshua Jackson,367517,Hair Dryer,Beauty & Personal Care,Wallet,561,864.22,2024-09-25 08:03,USA,Boston,www.ebay.in,5218a8d4,Y,
400158,323888,Pedro Payne,646989,Car Tire,Automotive,Wallet,1000,123.24,2023-10-31 18:37,USA,Los Angeles,www.tatacliq.com,4726e9f9,Y,
161143,492727,Rebecca Green,83090,Car Tire,Automotive,InternetBanking,327,661.74,2023-12-13 23:24,UK,Oxford,www.tatacliq.com,8824dc57,Y,
714483,55875,Chris Bowen,212978,Paperback,Books,Cards,363,169.86,2024-08-06 14:44,Germany,Stuttgart,www.snapdeal.com,3ebee313,N,Invalid CVV.
9336,311296,Ms. Kayla Armstrong,314500,Hair Dryer,Beauty & Personal Care,InternetBanking,109,67.3,2024-03-18 04:43,Germany,Munich,www.flipkart.com,51bd7cf4,Y,
156647,58355,Maria Wheeler,516867,Pen,Office Products,Wallet,341,337.48,2024-08-08 20:36,UK,Leeds,www.ebay.in,1b8d3e8d,Y,
778582,646667,Christopher Morrison,31125,Furniture,Home & Kitchen,UPI,397,837.95,2024-06-26 05:56,Germany,Stuttgart,www.ebay.in,9b4c7a92,N,Invalid CVV.
166261,897447,Johnathan Barber,277274,Mobile,Electronics,UPI,375,981.28,2024-03-04 13:01,Germany,Berlin,www.ebay.in,4fcf7dda,N,Invalid CVV.
437480,619791,Joshua Warren,823794,Graphite Pencil,pencil,Cards,286,957.33,2024-07-14 16:18,India,Bengaluru,www.amazon.com,dc6f58c2,N,Invalid CVV.
367462,857162,Christopher Carter,746317,Action Figure,Toys & Games,Cards,20,488.54,2024-03-05 03:17,USA,Houston,www.tatacliq.com,bfb7d0f1,Y,
277105,450566,Trevor Dillon,756556,Vitamins,Health & Personal Care,InternetBanking,936,723.32,2023-11-30 11:55,Germany,Frankfurt,www.ebay.in,ca5ea5bf,Y,
203496,498497,Jerry Oliver,895897,Paperback,Books,UPI,422,862.88,2024-05-19 15:41,India,Chennai,www.tatacliq.com,e3858e8a,Y,
563764,610301,Linda Wilcox,112336,E-book,Books,InternetBanking,443,765.15,2024-06-03 04:51,Germany,Stuttgart,www.snapdeal.com,71f4082c,N,Invalid CVV.
907135,169574,Bryan Mcmahon,91820,Gel Pen,pen,InternetBanking,232,309.67,2024-07-06 07:43,USA,Houston,www.amazon.com,217e37a8,N,Invalid CVV.
140301,908783,Brandy Johnson,644361,Board Game,Toys & Games,UPI,24,493.98,2024-06-02 22:28,USA,Houston,www.ebay.in,1d1c0255,N,Invalid CVV.
939714,139900,Nicholas King,692406,Face Wash,Health & Personal Care,InternetBanking,57,148.24,2023-10-07 13:37,India,Bengaluru,www.snapdeal.com,aea209a1,Y,
715137,885925,Sara Gray,55977,Hardcover,Books,UPI,180,882.52,2024-07-14 06:31,Germany,Frankfurt,www.snapdeal.com,81584f2d,N,Invalid CVV.
153469,551028,James Taylor,195257,Gel Pen,pen,Cards,509,342.82,2024-07-03 05:23,India,Bengaluru,www.flipkart.com,ac85b609,Y,
838576,481340,Emily Rodriguez,996732,E-book,Books,UPI,912,898.61,2024-07-10 07:19,Germany,Berlin,www.ebay.in,b5f83ca6,N,Invalid CVV.
636157,150454,Joe Patrick,769065,Decor,Home & Kitchen,UPI,42,166.09,2024-04-25 02:45,India,Kolkata,www.flipkart.com,20c259c4,Y,
356566,986940,Amanda Osborne,376442,Headlights,Automotive,UPI,390,752.83,2024-05-18 21:40,UK,Birmingham,www.flipkart.com,907f3ca2,Y,
174777,752200,Veronica Taylor,921463,Printer,Office Products,Wallet,343,716.38,2024-08-19 12:52,UK,Oxford,www.flipkart.com,f1f09c5d,Y,
50063,375004,David Sanchez,353750,Ball Pen,pen,UPI,314,747.35,2024-08-17 14:29,Germany,Hamburg,www.amazon.com,4fc442ee,Y,
974799,12228,Judith Farmer,565310,Graphite Pencil,pencil,UPI,748,160.71,2024-07-10 12:25,Germany,Hamburg,www.snapdeal.com,544c2b5f,N,Invalid CVV.
765567,604810,Wendy Daniel,986705,Mechanical Pencil,pencil,UPI,645,160.21,2024-08-13 20:38,Germany,Stuttgart,www.flipkart.com,343f97a2,Y,
752129,357889,Kelly Larson,826678,Lipstick,Beauty & Personal Care,UPI,940,582.08,2024-08-09 13:46,UK,Leeds,www.ebay.in,ef6c7c99,Y,
131078,962479,Dr. Jennifer Peterson PhD,134853,Notebook,Office Products,Cards,918,773.27,2023-12-27 07:57,USA,New York,www.tatacliq.com,9f5b71d4,Y,
911372,853796,Thomas Mccormick,814756,T-shirt,Clothing,Wallet,470,368.01,2024-06-05 22:48,India,Mumbai,www.tatacliq.com,9a0658c9,N,Invalid CVV.
398833,563606,Robert Nguyen,257641,Graphite Pencil,pencil,Cards,401,135.25,2024-04-21 02:35,UK,Birmingham,www.amazon.com,c5874617,N,Invalid CVV.
514707,252533,Stephanie Patterson,665816,Car Tire,Automotive,InternetBanking,644,985.77,2024-02-04 18:02,USA,Los Angeles,www.amazon.com,d51e5251,N,Invalid CVV.
115941,75664,Lisa Alexander,53859,Brake Pads,Automotive,UPI,237,675.38,2024-05-03 12:04,Germany,Hamburg,www.amazon.com,0dc74f68,N,Invalid CVV.
980327,242131,Mr. Randy Mcclure,637390,Tennis Racket,Sports & Outdoors,UPI,408,41.3,2023-11-24 13:52,Germany,Stuttgart,www.flipkart.com,3da07aca,N,Invalid CVV.
712500,23712,Roger Barber,430258,Brake Pads,Automotive,Cards,11308,40373.54,2023-11-28 09:12,India,Delhi,www.ebay.in,9de9b15e,Y,
234888,383214,Donna Cook,609333,Puzzle,Toys & Games,InternetBanking,520,854.77,2023-10-25 02:40,UK,Birmingham,www.flipkart.com,dccc215d,N,Invalid CVV.
312295,919621,Nancy Vaughn,844019,Graphite Pencil,pencil,Wallet,704,799.65,2024-06-11 23:36,USA,Chicago,www.snapdeal.com,6ac65c10,Y,
789635,225954,Lisa Walker,875759,Lipstick,Beauty & Personal Care,UPI,996,269.21,2024-04-04 13:24,UK,Manchester,www.tatacliq.com,25907eeb,N,Invalid CVV.
694199,430813,Nancy Gray,357798,Action Figure,Toys & Games,Cards,795,335.03,2024-02-19 07:48,USA,New York,www.tatacliq.com,d260415e,Y,
504806,204280,Kathleen Reeves,501600,Ball Pen,pen,Wallet,61,432.98,2023-10-25 04:30,India,Kolkata,www.ebay.in,136cd132,Y,
646878,112132,Brianna Benson,824080,Hardcover,Books,UPI,715,241.33,2024-09-19 07:25,India,Delhi,www.ebay.in,9ea24cc0,N,Invalid CVV.
851798,935342,Patricia Garcia,849714,Mechanical Pencil,pencil,InternetBanking,520,461.06,2024-07-15 10:30,USA,Houston,www.flipkart.com,6d487bdb,N,Invalid CVV.
44354,787878,Walter Bishop,4658,Headlights,Automotive,InternetBanking,628,572.52,2024-05-01 20:07,India,Bengaluru,www.ebay.in,664efdb5,N,Invalid CVV.
860140,536017,James Lawson,87086,Mechanical Pencil,pencil,UPI,839,210.19,2023-10-20 00:51,Germany,Stuttgart,www.flipkart.com,827b1069,Y,
488496,273447,Elizabeth Barnes,331089,Board Game,Toys & Games,Cards,231,173.5,2024-05-01 10:13,UK,Birmingham,www.amazon.com,3b8371db,Y,
426842,906673,Claire Mueller,759883,Graphite Pencil,pencil,InternetBanking,30547,21700.96,2024-03-24 16:11,Germany,Berlin,www.amazon.com,a3c543be,Y,
432402,580093,Brandon Barnes,564177,Dress,Clothing,Wallet,641,351.13,2024-04-07 20:34,USA,Boston,www.tatacliq.com,8136c782,N,Invalid CVV.
659423,179278,Javier Williams,489010,Cookware,Home & Kitchen,UPI,833,737.01,2024-05-12 04:49,Germany,Stuttgart,www.flipkart.com,3b9b6482,N,Invalid CVV.
316484,651362,Sarah Lopez,757948,Hardcover,Books,InternetBanking,201,487.8,2024-09-26 17:22,UK,Birmingham,www.amazon.com,adb7e53d,Y,
893806,403476,Bryan Winters,249142,Ball Pen,pen,InternetBanking,422,728.48,2024-06-17 07:35,UK,Manchester,www.flipkart.com,9b275172,Y,
461723,24005,Maria Gonzalez,536140,Football,Sports & Outdoors,InternetBanking,43,224.33,2023-10-13 02:26,USA,New York,www.tatacliq.com,b0ea1c62,Y,
606533,119653,Erik Bowman,307352,Ball Pen,pen,Cards,98,672.97,2023-12-22 12:52,Germany,Frankfurt,www.flipkart.com,9cbc0a06,Y,
818267,546265,Matthew Rubio,781640,Tablet,Electronics,Cards,755,946.48,2024-04-28 02:48,UK,Birmingham,www.amazon.com,80be02b1,N,Invalid CVV.
867989,871338,Paul Greer,130996,Action Figure,Toys & Games,InternetBanking,896,676.31,2024-01-16 15:57,UK,Manchester,www.amazon.com,7fc7c435,Y,
614456,310417,Bonnie Murillo,191072,Graphite Pencil,pencil,InternetBanking,49527,13388.58,2024-03-31 00:35,UK,Birmingham,www.ebay.in,44b8d43f,N,Invalid CVV.
732117,136812,Cindy Boyd,429477,Gel Pen,pen,Cards,922,180.96,2023-12-10 09:41,UK,Oxford,www.amazon.com,44f36d99,Y,
267049,225884,Tanner Mccoy,204837,Football,Sports & Outdoors,Wallet,791,570.2,2024-08-05 11:43,India,Chennai,www.snapdeal.com,74807bd7,Y,
771708,433003,Dustin Wilson,688714,Yoga Mat,Sports & Outdoors,InternetBanking,663,824.34,2023-11-19 23:42,India,Bengaluru,www.ebay.in,25ef1a71,N,Invalid CVV.
110620,930101,Tonya Weber,191288,Headlights,Automotive,Wallet,452,95.65,2023-12-11 01:06,USA,Chicago,www.flipkart.com,f6bfbea3,Y,
919791,75086,Anna Robbins,557907,Gel Pen,pen,UPI,387,980.51,2024-05-01 02:06,USA,Chicago,www.tatacliq.com,5e78067c,N,Invalid CVV.
616714,354693,Angela Jones,348878,Mechanical Pencil,pencil,Wallet,933,164.81,2023-10-23 20:42,USA,Chicago,www.amazon.com,ee77ca00,Y,
228110,831984,Sheila Collins,75269,Football,Sports & Outdoors,Wallet,924,387.63,2024-08-18 00:18,UK,Manchester,www.flipkart.com,e209bc18,Y,
40220,370029,Anita Moore,706280,Mechanical Pencil,pencil,UPI,182,141.07,2024-05-07 15:42,USA,Boston,www.amazon.com,d8549387,Y,
186399,876831,Jonathan Robinson,27877,Pen,Office Products,InternetBanking,649,381.83,2024-04-04 14:16,India,Chennai,www.flipkart.com,49cfc47f,N,Invalid CVV.
488313,99272,Sandra Wagner,120139,Football,Sports & Outdoors,Wallet,513,643.57,2024-05-15 13:12,India,Bengaluru,www.amazon.com,7b09b7c7,N,Invalid CVV.
